date,city,vegetable,wholesale_price,volume_kg,origin_province
2021-03-06,Nanjing,土豆,3.32,1195,Shandong
2021-03-07,Nanjing,土豆,3.38,1203,Shandong
2021-03-08,Nanjing,土豆,2.81,1692,Guangdong
2021-03-09,Nanjing,土豆,2.84,1541,Sichuan
2021-03-10,Nanjing,土豆,2.72,1864,Sichuan
2021-03-11,Nanjing,土豆,3.25,1396,Hebei
2021-03-12,Nanjing,土豆,3.2,1408,Hebei
2021-03-13,Nanjing,土豆,3.3,1324,Henan
2021-03-14,Nanjing,土豆,3.08,1368,Guangdong
2021-03-15,Nanjing,土豆,2.73,1588,Henan
2021-03-16,Nanjing,土豆,2.99,1669,Henan
2021-03-17,Nanjing,土豆,3.06,1584,Hebei
2021-03-18,Nanjing,土豆,2.98,1219,Shandong
2021-03-19,Nanjing,土豆,3.24,1491,Henan
2021-03-20,Nanjing,土豆,3.13,1417,Henan
2021-03-21,Nanjing,土豆,3.48,1181,Hebei
2021-03-22,Nanjing,土豆,3.2,1359,Guangdong
2021-03-23,Nanjing,土豆,3.19,1399,Hebei
2021-03-24,Nanjing,土豆,3.08,1380,Henan
2021-03-25,Nanjing,土豆,3.0,1334,Henan
2021-03-26,Nanjing,土豆,3.3,1291,Henan
2021-03-27,Nanjing,土豆,3.12,1412,Guangdong
2021-03-28,Nanjing,土豆,2.98,1309,Hebei
2021-03-29,Nanjing,土豆,3.35,1304,Shandong
2021-03-30,Nanjing,土豆,3.14,1820,Shandong
2021-03-31,Nanjing,土豆,3.16,1684,Henan
2021-04-01,Nanjing,土豆,3.02,1732,Sichuan
2021-04-02,Nanjing,土豆,2.88,1591,Guangdong
2021-04-03,Nanjing,土豆,3.26,1457,Henan
2021-04-04,Nanjing,土豆,3.32,1106,Guangdong
2021-04-05,Nanjing,土豆,3.1,1550,Hebei
2021-04-06,Nanjing,土豆,2.93,1495,Henan
2021-04-07,Nanjing,土豆,2.86,1539,Shandong
2021-04-08,Nanjing,土豆,3.06,1428,Shandong
2021-04-09,Nanjing,土豆,3.11,1511,Hebei
2021-04-10,Nanjing,土豆,3.28,1156,Henan
2021-04-11,Nanjing,土豆,3.3,1359,Henan
2021-04-12,Nanjing,土豆,3.17,1353,Guangdong
2021-04-13,Nanjing,土豆,3.36,1189,Guangdong
2021-04-14,Nanjing,土豆,3.19,1381,Sichuan
2021-04-15,Nanjing,土豆,3.31,1396,Shandong
2021-04-16,Nanjing,土豆,3.56,943,Hebei
2021-04-17,Nanjing,土豆,3.32,1259,Shandong
2021-04-18,Nanjing,土豆,3.03,1449,Henan
2021-04-19,Nanjing,土豆,3.11,1548,Hebei
2021-04-20,Nanjing,土豆,2.82,1510,Shandong
2021-04-21,Nanjing,土豆,2.59,1865,Guangdong
2021-04-22,Nanjing,土豆,3.04,1314,Shandong
2021-04-23,Nanjing,土豆,3.06,1494,Henan
2021-04-24,Nanjing,土豆,3.19,1234,Shandong
2021-04-25,Nanjing,土豆,2.92,1428,Shandong
2021-04-26,Nanjing,土豆,2.92,1773,Henan
2021-04-27,Nanjing,土豆,3.45,1191,Sichuan
2021-04-28,Nanjing,土豆,3.04,1741,Guangdong
2021-04-29,Nanjing,土豆,3.01,1189,Sichuan
2021-04-30,Nanjing,土豆,3.01,1605,Guangdong
2021-05-01,Nanjing,土豆,2.95,1304,Sichuan
2021-05-02,Nanjing,土豆,3.31,1711,Hebei
2021-05-03,Nanjing,土豆,2.98,1666,Shandong
2021-05-04,Nanjing,土豆,3.31,1216,Henan
2021-05-05,Nanjing,土豆,3.03,1148,Sichuan
2021-05-06,Nanjing,土豆,2.94,1544,Guangdong
2021-05-07,Nanjing,土豆,3.04,1273,Shandong
2021-05-08,Nanjing,土豆,3.02,1561,Shandong
2021-05-09,Nanjing,土豆,2.96,1499,Shandong
2021-05-10,Nanjing,土豆,3.0,1514,Guangdong
2021-05-11,Nanjing,土豆,2.93,1368,Hebei
2021-05-12,Nanjing,土豆,2.71,1699,Hebei
2021-05-13,Nanjing,土豆,2.75,1415,Henan
2021-05-14,Nanjing,土豆,3.0,1466,Sichuan
2021-05-15,Nanjing,土豆,3.22,1348,Shandong
2021-05-16,Nanjing,土豆,3.06,1621,Henan
2021-05-17,Nanjing,土豆,2.97,1448,Sichuan
2021-05-18,Nanjing,土豆,2.97,1290,Guangdong
2021-05-19,Nanjing,土豆,3.12,1302,Hebei
2021-05-20,Nanjing,土豆,2.99,1524,Hebei
2021-05-21,Nanjing,土豆,2.92,1750,Sichuan
2021-05-22,Nanjing,土豆,2.94,1513,Henan
2021-05-23,Nanjing,土豆,2.85,1641,Guangdong
2021-05-24,Nanjing,土豆,2.96,1302,Guangdong
2021-05-25,Nanjing,土豆,2.65,1862,Henan
2021-05-26,Nanjing,土豆,3.0,1403,Sichuan
2021-05-27,Nanjing,土豆,2.61,1597,Sichuan
2021-05-28,Nanjing,土豆,2.5,1963,Henan
2021-05-29,Nanjing,土豆,2.73,1524,Guangdong
2021-05-30,Nanjing,土豆,2.79,1811,Sichuan
2021-05-31,Nanjing,土豆,2.72,1698,Hebei
2021-06-01,Nanjing,土豆,2.81,1564,Hebei
2021-06-02,Nanjing,土豆,3.01,1494,Henan
2021-06-03,Nanjing,土豆,2.85,1576,Sichuan
2021-06-04,Nanjing,土豆,2.88,1630,Hebei
2021-06-05,Nanjing,土豆,2.92,1390,Henan
2021-06-06,Nanjing,土豆,2.53,2090,Henan
2021-06-07,Nanjing,土豆,2.67,1312,Shandong
2021-06-08,Nanjing,土豆,2.43,1762,Shandong
2021-06-09,Nanjing,土豆,2.5,1531,Guangdong
2021-06-10,Nanjing,土豆,2.59,1754,Shandong
2021-06-11,Nanjing,土豆,2.93,1580,Sichuan
2021-06-12,Nanjing,土豆,2.6,1438,Sichuan
2021-06-13,Nanjing,土豆,2.68,1597,Sichuan
2021-06-14,Nanjing,土豆,2.34,2192,Hebei
2021-06-15,Nanjing,土豆,2.7,1490,Henan
2021-06-16,Nanjing,土豆,2.27,2002,Guangdong
2021-06-17,Nanjing,土豆,2.44,1529,Shandong
2021-06-18,Nanjing,土豆,2.53,1822,Henan
2021-06-19,Nanjing,土豆,2.76,1824,Sichuan
2021-06-20,Nanjing,土豆,2.54,1692,Shandong
2021-06-21,Nanjing,土豆,2.48,1887,Henan
2021-06-22,Nanjing,土豆,2.34,1935,Guangdong
2021-06-23,Nanjing,土豆,2.52,1964,Guangdong
2021-06-24,Nanjing,土豆,2.43,1579,Sichuan
2021-06-25,Nanjing,土豆,2.4,1833,Sichuan
2021-06-26,Nanjing,土豆,2.81,1540,Henan
2021-06-27,Nanjing,土豆,2.33,1952,Shandong
2021-06-28,Nanjing,土豆,2.71,1338,Henan
2021-06-29,Nanjing,土豆,2.43,1968,Hebei
2021-06-30,Nanjing,土豆,2.07,2059,Sichuan
2021-07-01,Nanjing,土豆,2.22,2054,Henan
2021-07-02,Nanjing,土豆,2.42,1773,Guangdong
2021-07-03,Nanjing,土豆,2.4,1756,Henan
2021-07-04,Nanjing,土豆,2.63,1876,Guangdong
2021-07-05,Nanjing,土豆,2.11,2013,Henan
2021-07-06,Nanjing,土豆,2.55,1612,Sichuan
2021-07-07,Nanjing,土豆,2.11,2057,Shandong
2021-07-08,Nanjing,土豆,2.19,1888,Henan
2021-07-09,Nanjing,土豆,2.15,1741,Shandong
2021-07-10,Nanjing,土豆,2.39,1557,Shandong
2021-07-11,Nanjing,土豆,2.57,2079,Shandong
2021-07-12,Nanjing,土豆,1.97,2336,Henan
2021-07-13,Nanjing,土豆,2.49,1412,Shandong
2021-07-14,Nanjing,土豆,1.96,2296,Hebei
2021-07-15,Nanjing,土豆,2.0,2092,Henan
2021-07-16,Nanjing,土豆,2.36,1997,Guangdong
2021-07-17,Nanjing,土豆,2.18,1865,Hebei
2021-07-18,Nanjing,土豆,2.32,1861,Shandong
2021-07-19,Nanjing,土豆,2.36,2017,Hebei
2021-07-20,Nanjing,土豆,1.99,2242,Sichuan
2021-07-21,Nanjing,土豆,2.2,1988,Guangdong
2021-07-22,Nanjing,土豆,1.76,2406,Sichuan
2021-07-23,Nanjing,土豆,2.37,2341,Shandong
2021-07-24,Nanjing,土豆,2.12,1990,Guangdong
2021-07-25,Nanjing,土豆,2.29,1885,Shandong
2021-07-26,Nanjing,土豆,1.86,2225,Henan
2021-07-27,Nanjing,土豆,1.88,2273,Sichuan
2021-07-28,Nanjing,土豆,2.16,2151,Henan
2021-07-29,Nanjing,土豆,2.2,2564,Hebei
2021-07-30,Nanjing,土豆,1.99,2165,Shandong
2021-07-31,Nanjing,土豆,1.74,2429,Guangdong
2021-08-01,Nanjing,土豆,2.03,2569,Shandong
2021-08-02,Nanjing,土豆,2.23,1923,Sichuan
2021-08-03,Nanjing,土豆,1.89,1879,Hebei
2021-08-04,Nanjing,土豆,2.17,1983,Sichuan
2021-08-05,Nanjing,土豆,1.88,2434,Hebei
2021-08-06,Nanjing,土豆,1.67,2698,Hebei
2021-08-07,Nanjing,土豆,2.17,1770,Shandong
2021-08-08,Nanjing,土豆,1.92,2496,Shandong
2021-08-09,Nanjing,土豆,2.08,2460,Henan
2021-08-10,Nanjing,土豆,1.9,2211,Sichuan
2021-08-11,Nanjing,土豆,1.82,2193,Henan
2021-08-12,Nanjing,土豆,1.72,2582,Shandong
2021-08-13,Nanjing,土豆,1.98,2316,Hebei
2021-08-14,Nanjing,土豆,2.13,2152,Shandong
2021-08-15,Nanjing,土豆,1.62,3009,Hebei
2021-08-16,Nanjing,土豆,1.84,2095,Hebei
2021-08-17,Nanjing,土豆,1.8,2421,Henan
2021-08-18,Nanjing,土豆,1.8,2613,Guangdong
2021-08-19,Nanjing,土豆,1.74,2522,Sichuan
2021-08-20,Nanjing,土豆,1.7,3231,Henan
2021-08-21,Nanjing,土豆,1.66,2044,Sichuan
2021-08-22,Nanjing,土豆,1.78,2576,Henan
2021-08-23,Nanjing,土豆,1.57,2971,Shandong
2021-08-24,Nanjing,土豆,1.88,2197,Shandong
2021-08-25,Nanjing,土豆,1.9,2387,Sichuan
2021-08-26,Nanjing,土豆,1.63,2378,Henan
2021-08-27,Nanjing,土豆,1.67,2347,Guangdong
2021-08-28,Nanjing,土豆,2.13,2212,Sichuan
2021-08-29,Nanjing,土豆,1.85,1810,Sichuan
2021-08-30,Nanjing,土豆,1.65,3123,Sichuan
2021-08-31,Nanjing,土豆,1.37,3095,Henan
2021-09-01,Nanjing,土豆,1.56,2820,Hebei
2021-09-02,Nanjing,土豆,1.85,2080,Hebei
2021-09-03,Nanjing,土豆,1.53,2257,Guangdong
2021-09-04,Nanjing,土豆,2.0,1941,Sichuan
2021-09-05,Nanjing,土豆,2.02,2229,Hebei
2021-09-06,Nanjing,土豆,1.54,2894,Henan
2021-09-07,Nanjing,土豆,1.76,2120,Hebei
2021-09-08,Nanjing,土豆,1.78,2197,Hebei
2021-09-09,Nanjing,土豆,1.57,2967,Hebei
2021-09-10,Nanjing,土豆,1.72,2702,Guangdong
2021-09-11,Nanjing,土豆,1.85,2109,Sichuan
2021-09-12,Nanjing,土豆,2.0,2283,Sichuan
2021-09-13,Nanjing,土豆,1.47,2968,Hebei
2021-09-14,Nanjing,土豆,1.96,2641,Hebei
2021-09-15,Nanjing,土豆,1.52,2940,Guangdong
2021-09-16,Nanjing,土豆,1.41,2301,Hebei
2021-09-17,Nanjing,土豆,1.35,3097,Hebei
2021-09-18,Nanjing,土豆,1.8,2128,Henan
2021-09-19,Nanjing,土豆,1.7,2499,Shandong
2021-09-20,Nanjing,土豆,1.68,2625,Henan
2021-09-21,Nanjing,土豆,1.49,3178,Guangdong
2021-09-22,Nanjing,土豆,1.41,3192,Shandong
2021-09-23,Nanjing,土豆,1.8,2027,Shandong
2021-09-24,Nanjing,土豆,1.94,2308,Guangdong
2021-09-25,Nanjing,土豆,1.63,2420,Henan
2021-09-26,Nanjing,土豆,1.62,2568,Henan
2021-09-27,Nanjing,土豆,1.64,3084,Henan
2021-09-28,Nanjing,土豆,1.64,2333,Hebei
2021-09-29,Nanjing,土豆,1.81,2173,Sichuan
2021-09-30,Nanjing,土豆,1.65,2374,Hebei
2021-10-01,Nanjing,土豆,1.6,2411,Guangdong
2021-10-02,Nanjing,土豆,1.62,2844,Sichuan
2021-10-03,Nanjing,土豆,1.8,2530,Shandong
2021-10-04,Nanjing,土豆,1.65,3030,Sichuan
2021-10-05,Nanjing,土豆,1.4,3001,Shandong
2021-10-06,Nanjing,土豆,1.42,3594,Guangdong
2021-10-07,Nanjing,土豆,1.6,2783,Henan
2021-10-08,Nanjing,土豆,1.6,2832,Shandong
2021-10-09,Nanjing,土豆,1.71,2298,Guangdong
2021-10-10,Nanjing,土豆,1.88,2543,Henan
2021-10-11,Nanjing,土豆,1.65,2510,Guangdong
2021-10-12,Nanjing,土豆,1.58,2323,Guangdong
2021-10-13,Nanjing,土豆,1.77,2376,Shandong
2021-10-14,Nanjing,土豆,1.54,3017,Guangdong
2021-10-15,Nanjing,土豆,1.6,2664,Henan
2021-10-16,Nanjing,土豆,1.84,2236,Shandong
2021-10-17,Nanjing,土豆,1.58,2879,Sichuan
2021-10-18,Nanjing,土豆,1.47,3187,Shandong
2021-10-19,Nanjing,土豆,1.53,2331,Sichuan
2021-10-20,Nanjing,土豆,1.57,2703,Shandong
2021-10-21,Nanjing,土豆,1.41,3280,Shandong
2021-10-22,Nanjing,土豆,1.7,2517,Guangdong
2021-10-23,Nanjing,土豆,1.83,2369,Shandong
2021-10-24,Nanjing,土豆,1.58,2516,Hebei
2021-10-25,Nanjing,土豆,1.53,3292,Hebei
2021-10-26,Nanjing,土豆,1.77,2095,Shandong
2021-10-27,Nanjing,土豆,1.6,3120,Guangdong
2021-10-28,Nanjing,土豆,1.63,2768,Shandong
2021-10-29,Nanjing,土豆,1.51,3190,Guangdong
2021-10-30,Nanjing,土豆,1.78,2513,Guangdong
2021-10-31,Nanjing,土豆,1.97,2408,Sichuan
2021-11-01,Nanjing,土豆,1.72,2598,Guangdong
2021-11-02,Nanjing,土豆,1.66,2161,Henan
2021-11-03,Nanjing,土豆,1.43,2992,Henan
2021-11-04,Nanjing,土豆,1.51,2719,Guangdong
2021-11-05,Nanjing,土豆,1.51,2956,Shandong
2021-11-06,Nanjing,土豆,2.03,2387,Guangdong
2021-11-07,Nanjing,土豆,1.74,2257,Guangdong
2021-11-08,Nanjing,土豆,1.6,2390,Sichuan
2021-11-09,Nanjing,土豆,1.93,2201,Hebei
2021-11-10,Nanjing,土豆,1.87,2085,Sichuan
2021-11-11,Nanjing,土豆,2.04,2346,Hebei
2021-11-12,Nanjing,土豆,1.97,2332,Sichuan
2021-11-13,Nanjing,土豆,1.95,2052,Henan
2021-11-14,Nanjing,土豆,2.06,2323,Guangdong
2021-11-15,Nanjing,土豆,1.55,2715,Henan
2021-11-16,Nanjing,土豆,1.85,2311,Sichuan
2021-11-17,Nanjing,土豆,1.85,2471,Hebei
2021-11-18,Nanjing,土豆,1.93,2004,Hebei
2021-11-19,Nanjing,土豆,1.87,2369,Guangdong
2021-11-20,Nanjing,土豆,2.01,2214,Sichuan
2021-11-21,Nanjing,土豆,2.26,2280,Hebei
2021-11-22,Nanjing,土豆,1.87,2051,Shandong
2021-11-23,Nanjing,土豆,1.78,2743,Guangdong
2021-11-24,Nanjing,土豆,1.89,2342,Shandong
2021-11-25,Nanjing,土豆,2.01,1967,Henan
2021-11-26,Nanjing,土豆,2.16,2213,Sichuan
2021-11-27,Nanjing,土豆,1.9,2600,Sichuan
2021-11-28,Nanjing,土豆,2.17,2115,Sichuan
2021-11-29,Nanjing,土豆,2.12,2264,Hebei
2021-11-30,Nanjing,土豆,1.74,2335,Henan
2021-12-01,Nanjing,土豆,1.99,1996,Henan
2021-12-02,Nanjing,土豆,2.2,2008,Henan
2021-12-03,Nanjing,土豆,2.09,2344,Sichuan
2021-12-04,Nanjing,土豆,2.27,2029,Sichuan
2021-12-05,Nanjing,土豆,2.24,2071,Sichuan
2021-12-06,Nanjing,土豆,1.96,2509,Sichuan
2021-12-07,Nanjing,土豆,2.29,2046,Henan
2021-12-08,Nanjing,土豆,1.95,1818,Guangdong
2021-12-09,Nanjing,土豆,1.92,2490,Guangdong
2021-12-10,Nanjing,土豆,2.02,2269,Hebei
2021-12-11,Nanjing,土豆,2.29,1987,Sichuan
2021-12-12,Nanjing,土豆,2.06,2488,Henan
2021-12-13,Nanjing,土豆,2.33,1965,Hebei
2021-12-14,Nanjing,土豆,2.23,1782,Henan
2021-12-15,Nanjing,土豆,2.11,1870,Henan
2021-12-16,Nanjing,土豆,2.31,1857,Henan
2021-12-17,Nanjing,土豆,2.36,1807,Henan
2021-12-18,Nanjing,土豆,2.26,1973,Sichuan
2021-12-19,Nanjing,土豆,2.2,2130,Guangdong
2021-12-20,Nanjing,土豆,2.33,1902,Shandong
2021-12-21,Nanjing,土豆,2.21,2131,Sichuan
2021-12-22,Nanjing,土豆,2.19,1854,Henan
2021-12-23,Nanjing,土豆,2.34,1834,Hebei
2021-12-24,Nanjing,土豆,2.19,1900,Shandong
2021-12-25,Nanjing,土豆,2.34,1950,Shandong
2021-12-26,Nanjing,土豆,2.3,1929,Guangdong
2021-12-27,Nanjing,土豆,2.43,1828,Sichuan
2021-12-28,Nanjing,土豆,2.41,1556,Guangdong
2021-12-29,Nanjing,土豆,2.26,1788,Hebei
2021-12-30,Nanjing,土豆,2.24,1978,Sichuan
2021-12-31,Nanjing,土豆,2.23,2091,Shandong
2019-01-01,Nanjing,菠菜,3.24,1903,Shandong
2019-01-02,Nanjing,菠菜,3.13,2143,Guangdong
2019-01-03,Nanjing,菠菜,3.47,1890,Sichuan
2019-01-04,Nanjing,菠菜,2.95,2031,Hebei
2019-01-05,Nanjing,菠菜,3.25,1806,Sichuan
2019-01-06,Nanjing,菠菜,3.39,1959,Henan
2019-01-07,Nanjing,菠菜,3.2,2040,Hebei
2019-01-08,Nanjing,菠菜,3.44,1823,Guangdong
2019-01-09,Nanjing,菠菜,3.05,2308,Sichuan
2019-01-10,Nanjing,菠菜,3.1,2019,Sichuan
2019-01-11,Nanjing,菠菜,3.31,1974,Hebei
2019-01-12,Nanjing,菠菜,3.37,2051,Shandong
2019-01-13,Nanjing,菠菜,3.41,1947,Shandong
2019-01-14,Nanjing,菠菜,3.03,1985,Sichuan
2019-01-15,Nanjing,菠菜,3.18,2207,Hebei
2019-01-16,Nanjing,菠菜,3.63,1355,Shandong
2019-01-17,Nanjing,菠菜,3.85,1712,Sichuan
2019-01-18,Nanjing,菠菜,3.31,1846,Guangdong
2019-01-19,Nanjing,菠菜,3.85,1597,Hebei
2019-01-20,Nanjing,菠菜,3.78,1736,Hebei
2019-01-21,Nanjing,菠菜,4.27,1083,Guangdong
2019-01-22,Nanjing,菠菜,3.7,1860,Guangdong
2019-01-23,Nanjing,菠菜,3.9,1487,Sichuan
2019-01-24,Nanjing,菠菜,4.04,1563,Sichuan
2019-01-25,Nanjing,菠菜,3.99,1455,Sichuan
2019-01-26,Nanjing,菠菜,3.58,1439,Henan
2019-01-27,Nanjing,菠菜,3.62,1656,Guangdong
2019-01-28,Nanjing,菠菜,3.86,1793,Henan
2019-01-29,Nanjing,菠菜,4.27,1263,Hebei
2019-01-30,Nanjing,菠菜,3.75,1460,Hebei
2019-01-31,Nanjing,菠菜,4.3,1184,Shandong
2019-02-01,Nanjing,菠菜,4.33,1505,Hebei
2019-02-02,Nanjing,菠菜,3.73,1855,Hebei
2019-02-03,Nanjing,菠菜,4.38,1574,Hebei
2019-02-04,Nanjing,菠菜,4.33,1256,Hebei
2019-02-05,Nanjing,菠菜,4.51,1318,Sichuan
2019-02-06,Nanjing,菠菜,3.39,2023,Hebei
2019-02-07,Nanjing,菠菜,3.77,1519,Sichuan
2019-02-08,Nanjing,菠菜,3.8,1683,Guangdong
2019-02-09,Nanjing,菠菜,4.14,1528,Henan
2019-02-10,Nanjing,菠菜,4.31,1580,Shandong
2019-02-11,Nanjing,菠菜,4.58,1299,Guangdong
2019-02-12,Nanjing,菠菜,4.31,1602,Hebei
2019-02-13,Nanjing,菠菜,4.18,1500,Guangdong
2019-02-14,Nanjing,菠菜,4.37,1602,Henan
2019-02-15,Nanjing,菠菜,4.22,1410,Guangdong
2019-02-16,Nanjing,菠菜,3.73,1683,Hebei
2019-02-17,Nanjing,菠菜,3.84,1619,Guangdong
2019-02-18,Nanjing,菠菜,3.63,1506,Shandong
2019-02-19,Nanjing,菠菜,3.56,1537,Guangdong
2019-02-20,Nanjing,菠菜,3.56,1728,Guangdong
2019-02-21,Nanjing,菠菜,3.77,1789,Shandong
2019-02-22,Nanjing,菠菜,4.02,1148,Hebei
2019-02-23,Nanjing,菠菜,3.66,1917,Hebei
2019-02-24,Nanjing,菠菜,3.87,1571,Henan
2019-02-25,Nanjing,菠菜,3.3,1820,Sichuan
2019-02-26,Nanjing,菠菜,3.7,1744,Henan
2019-02-27,Nanjing,菠菜,4.06,1810,Sichuan
2019-02-28,Nanjing,菠菜,3.36,1428,Sichuan
2019-03-01,Nanjing,菠菜,3.35,1547,Guangdong
2019-03-02,Nanjing,菠菜,3.86,1563,Shandong
2019-03-03,Nanjing,菠菜,4.16,1436,Shandong
2019-03-04,Nanjing,菠菜,3.58,1545,Guangdong
2019-03-05,Nanjing,菠菜,3.75,1506,Shandong
2019-03-06,Nanjing,菠菜,3.91,1444,Hebei
2019-03-07,Nanjing,菠菜,3.72,1535,Hebei
2019-03-08,Nanjing,菠菜,3.9,1231,Sichuan
2019-03-09,Nanjing,菠菜,3.93,1467,Guangdong
2019-03-10,Nanjing,菠菜,3.97,1186,Henan
2019-03-11,Nanjing,菠菜,4.2,1402,Hebei
2019-03-12,Nanjing,菠菜,3.97,1777,Henan
2019-03-13,Nanjing,菠菜,4.1,1501,Sichuan
2019-03-14,Nanjing,菠菜,4.17,1440,Hebei
2019-03-15,Nanjing,菠菜,4.12,1492,Shandong
2019-03-16,Nanjing,菠菜,3.95,1289,Hebei
2019-03-17,Nanjing,菠菜,4.18,1416,Shandong
2019-03-18,Nanjing,菠菜,3.46,1951,Sichuan
2019-03-19,Nanjing,菠菜,3.92,1562,Shandong
2019-03-20,Nanjing,菠菜,4.15,1754,Guangdong
2019-03-21,Nanjing,菠菜,3.96,1413,Henan
2019-03-22,Nanjing,菠菜,3.73,1518,Hebei
2019-03-23,Nanjing,菠菜,3.91,1488,Guangdong
2019-03-24,Nanjing,菠菜,4.16,1620,Guangdong
2019-03-25,Nanjing,菠菜,4.16,1157,Hebei
2019-03-26,Nanjing,菠菜,4.11,1660,Sichuan
2019-03-27,Nanjing,菠菜,3.83,1640,Sichuan
2019-03-28,Nanjing,菠菜,3.63,1662,Shandong
2019-03-29,Nanjing,菠菜,4.19,1382,Shandong
2019-03-30,Nanjing,菠菜,3.69,1623,Sichuan
2019-03-31,Nanjing,菠菜,4.17,1313,Shandong
2019-04-01,Nanjing,菠菜,3.92,1602,Guangdong
2019-04-02,Nanjing,菠菜,3.77,1715,Shandong
2019-04-03,Nanjing,菠菜,3.65,1696,Henan
2019-04-04,Nanjing,菠菜,4.14,1483,Guangdong
2019-04-05,Nanjing,菠菜,3.91,1680,Hebei
2019-04-06,Nanjing,菠菜,3.97,1437,Guangdong
2019-04-07,Nanjing,菠菜,4.65,1395,Hebei
2019-04-08,Nanjing,菠菜,4.52,1672,Henan
2019-04-09,Nanjing,菠菜,3.85,1842,Guangdong
2019-04-10,Nanjing,菠菜,4.11,1572,Hebei
2019-04-11,Nanjing,菠菜,4.0,1511,Hebei
2019-04-12,Nanjing,菠菜,3.88,1758,Henan
2019-04-13,Nanjing,菠菜,4.46,1273,Shandong
2019-04-14,Nanjing,菠菜,3.85,1747,Hebei
2019-04-15,Nanjing,菠菜,3.68,2010,Hebei
2019-04-16,Nanjing,菠菜,3.79,1465,Sichuan
2019-04-17,Nanjing,菠菜,3.98,1590,Sichuan
2019-04-18,Nanjing,菠菜,4.17,1255,Guangdong
2019-04-19,Nanjing,菠菜,3.43,1770,Henan
2019-04-20,Nanjing,菠菜,4.14,1561,Sichuan
2019-04-21,Nanjing,菠菜,4.32,1216,Guangdong
2019-04-22,Nanjing,菠菜,3.53,1625,Hebei
2019-04-23,Nanjing,菠菜,4.54,1417,Sichuan
2019-04-24,Nanjing,菠菜,3.54,1507,Sichuan
2019-04-25,Nanjing,菠菜,4.04,1527,Sichuan
2019-04-26,Nanjing,菠菜,3.72,1438,Shandong
2019-04-27,Nanjing,菠菜,3.96,1443,Henan
2019-04-28,Nanjing,菠菜,3.81,1552,Shandong
2019-04-29,Nanjing,菠菜,3.94,1691,Shandong
2019-04-30,Nanjing,菠菜,3.36,1893,Henan
2019-05-01,Nanjing,菠菜,3.61,1672,Sichuan
2019-05-02,Nanjing,菠菜,3.95,1352,Shandong
2019-05-03,Nanjing,菠菜,4.35,1560,Henan
2019-05-04,Nanjing,菠菜,4.06,1245,Henan
2019-05-05,Nanjing,菠菜,3.82,1319,Guangdong
2019-05-06,Nanjing,菠菜,3.96,1473,Guangdong
2019-05-07,Nanjing,菠菜,3.8,1736,Guangdong
2019-05-08,Nanjing,菠菜,3.93,1319,Henan
2019-05-09,Nanjing,菠菜,3.68,1405,Sichuan
2019-05-10,Nanjing,菠菜,3.73,1294,Sichuan
2019-05-11,Nanjing,菠菜,3.77,1736,Henan
2019-05-12,Nanjing,菠菜,4.07,1619,Henan
2019-05-13,Nanjing,菠菜,3.89,1491,Sichuan
2019-05-14,Nanjing,菠菜,3.34,1926,Guangdong
2019-05-15,Nanjing,菠菜,3.57,1749,Shandong
2019-05-16,Nanjing,菠菜,4.03,1451,Shandong
2019-05-17,Nanjing,菠菜,3.69,1572,Sichuan
2019-05-18,Nanjing,菠菜,4.34,1342,Henan
2019-05-19,Nanjing,菠菜,3.54,1936,Hebei
2019-05-20,Nanjing,菠菜,3.37,1933,Henan
2019-05-21,Nanjing,菠菜,3.6,1570,Guangdong
2019-05-22,Nanjing,菠菜,3.45,1527,Henan
2019-05-23,Nanjing,菠菜,3.51,1887,Sichuan
2019-05-24,Nanjing,菠菜,3.99,1512,Hebei
2019-05-25,Nanjing,菠菜,3.9,1302,Shandong
2019-05-26,Nanjing,菠菜,3.64,1705,Sichuan
2019-05-27,Nanjing,菠菜,3.54,1806,Hebei
2019-05-28,Nanjing,菠菜,3.96,1586,Sichuan
2019-05-29,Nanjing,菠菜,3.4,1437,Hebei
2019-05-30,Nanjing,菠菜,3.27,1954,Hebei
2019-05-31,Nanjing,菠菜,3.63,1671,Shandong
2019-06-01,Nanjing,菠菜,3.79,1954,Hebei
2019-06-02,Nanjing,菠菜,4.04,1470,Guangdong
2019-06-03,Nanjing,菠菜,3.52,1774,Hebei
2019-06-04,Nanjing,菠菜,3.07,2159,Henan
2019-06-05,Nanjing,菠菜,3.26,1573,Guangdong
2019-06-06,Nanjing,菠菜,3.53,1596,Shandong
2019-06-07,Nanjing,菠菜,3.49,1585,Hebei
2019-06-08,Nanjing,菠菜,4.05,1512,Guangdong
2019-06-09,Nanjing,菠菜,3.9,1695,Henan
2019-06-10,Nanjing,菠菜,3.38,1960,Shandong
2019-06-11,Nanjing,菠菜,3.67,1612,Henan
2019-06-12,Nanjing,菠菜,3.52,1366,Henan
2019-06-13,Nanjing,菠菜,3.33,1637,Guangdong
2019-06-14,Nanjing,菠菜,3.09,2309,Hebei
2019-06-15,Nanjing,菠菜,3.27,1987,Hebei
2019-06-16,Nanjing,菠菜,3.22,1651,Hebei
2019-06-17,Nanjing,菠菜,3.6,1544,Sichuan
2019-06-18,Nanjing,菠菜,3.1,2041,Hebei
2019-06-19,Nanjing,菠菜,3.19,1711,Henan
2019-06-20,Nanjing,菠菜,3.32,1664,Henan
